Rating,Date,Listeners,Playcount,NumSongs,Duration,Year,MonthP,album_count,all_albums,indie,electronic,hip hop,indie rock,folk,rock,ambient,experimental,post rock,rap,indie pop,noise,jazz,black metal,post punk,idm,alternative,shoegaze,pop,electronica,singer songwriter,punk,noise rock,psychedelic,soul,female vocalists,dubstep,instrumental,techno,alternative rock,trip hop,lo fi,americana,math rock,electro,dream pop,progressive rock,classic rock,blues,r&b,emo,hardcore,urban_cluster,classic_rock_cluster,traditional_cluster,electronic_cluster,alternative_cluster,pop_cluster,punk_cluster,indie_cluster,experimental_cluster,months_from_start,days_since_2016_06_22,days_divisor,playcount_per_day,log_playcount_per_day,days_since_2002_03_31,num_clusters
8.7,11/30/2007,1097,5283,102,20818,2007,2007-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3127,3127,1.689478734,0.227752729,2435,0
7.5,11/29/2007,11692,58801,7,1734,2007,2007-11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80,3128,3128,18.79827366,1.274117968,2434,2
7.8,12/3/2007,6253,128253,12,4408,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3124,3124,41.05409731,1.613356507,2438,0
8.4,12/3/2007,2980,33137,8,4096,2007,2007-12,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3124,3124,10.60723431,1.025602163,2438,1
8.1,12/3/2007,38887,435723,9,2596,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3124,3124,139.4759923,2.14449946,2438,0
7.6,12/4/2007,16190,66883,26,9180,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3123,3123,21.41626641,1.330743761,2439,0
7.6,12/4/2007,50425,802006,14,3080,2007,2007-12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,3123,3123,256.806276,2.409605633,2439,1
7.7,12/4/2007,13210,151835,14,3052,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3123,3123,48.61831572,1.68679991,2439,0
5.9,12/4/2007,30482,898086,15,2710,2007,2007-12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,3123,3123,287.5715658,2.458745942,2439,1
6.2,12/3/2007,25031,305136,16,2924,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,3124,3124,97.67477593,1.989782424,2438,1
7.9,12/5/2007,9194,97020,8,3004,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3122,3122,31.07623318,1.492428372,2440,1
6.1,12/5/2007,3509,43696,0,0,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3122,3122,13.99615631,1.146008784,2440,0
3.5,12/4/2007,16876,105859,13,2690,2007,2007-12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,3123,3123,33.89657381,1.530155803,2439,1
7.1,12/6/2007,197,3726,19,3770,2007,2007-12,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,3121,3121,1.193848126,0.076949082,2441,1
7.4,12/6/2007,689,4003,3,2626,2007,2007-12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,3121,3121,1.28260173,0.108091821,2441,1
7.5,12/6/2007,2270,34349,20,4782,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3121,3121,11.00576738,1.041620329,2441,0
8,12/6/2007,24137,373524,29,5428,2007,2007-12,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,3121,3121,119.6808715,2.078024743,2441,1
5.2,12/5/2007,105794,2215361,13,2987,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,3122,3122,709.5967329,2.851011607,2440,1
6.1,12/7/2007,13837,97836,13,3026,2007,2007-12,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,81,3120,3120,31.35769231,1.496344094,2442,2
6.8,12/6/2007,21124,593405,0,0,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3121,3121,190.1329702,2.279057433,2441,0
6.6,12/10/2007,4452,59387,12,1784,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3117,3117,19.05261469,1.279954585,2445,0
7.8,12/10/2007,5854,142360,45,7997,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3117,3117,45.67212063,1.659651177,2445,0
5.7,12/7/2007,11628,133223,11,2328,2007,2007-12,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,81,3120,3120,42.69967949,1.630424615,2442,2
7.3,12/11/2007,5874,41670,8,1346,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,3116,3116,13.37291399,1.126226051,2446,1
8.5,12/11/2007,5429,26785,7,2658,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,81,3116,3116,8.595956354,0.934294202,2446,2
8,12/11/2007,70006,1258331,14,3809,2007,2007-12,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,3116,3116,403.8289474,2.606197447,2446,1
4.7,12/10/2007,2668,19092,10,2402,2007,2007-12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,3117,3117,6.125120308,0.787114623,2445,1
4.2,12/12/2007,20874,136615,10,2532,2007,2007-12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,3115,3115,43.85714286,1.642040335,2447,1
6.5,12/12/2007,68242,359855,10,4475,2007,2007-12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,3115,3115,115.5232745,2.06266949,2447,1
7.7,12/11/2007,4314,73130,11,2434,2007,2007-12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,3116,3116,23.46919127,1.370498124,2446,1
9,12/13/2007,18,280,98,18802,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3114,3114,0.089916506,-1.046160577,2448,0
7.2,12/13/2007,120207,660330,18,2737,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3114,3114,212.0520231,2.32644242,2448,0
5.2,12/14/2007,279677,2961150,10,2310,2007,2007-12,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,81,3113,3113,951.2206874,2.978281287,2449,2
7.9,12/14/2007,46848,827724,4,2128,2007,2007-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3113,3113,265.892708,2.424706427,2449,0
7.8,1/2/2008,36715,477655,10,2739,2008,2008-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,3094,3094,154.3810601,2.188594019,2468,1
8.1,1/2/2008,43652,869428,11,1975,2008,2008-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3094,3094,281.0045249,2.448713313,2468,1
6.9,12/14/2007,37962,685061,14,3045,2007,2007-12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,3113,3113,220.0645679,2.342550123,2449,1
8,1/3/2008,5525,73901,12,2580,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3093,3093,23.89298416,1.378270395,2469,0
5.8,1/3/2008,73487,1519765,14,4261,2008,2008-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3093,3093,491.3562884,2.691396519,2469,0
6.8,1/4/2008,18749,188708,13,3302,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3092,3092,61.03104787,1.785550827,2470,0
7.3,1/4/2008,3329,16416,5,1434,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3092,3092,5.309184994,0.725027858,2470,0
5.8,1/3/2008,4088,60584,11,2320,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3093,3093,19.58745554,1.291978024,2469,0
7.6,1/7/2008,81685,940046,12,2096,2008,2008-01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,3089,3089,304.3204921,2.483331197,2473,2
7.5,1/7/2008,9077,94162,13,4756,2008,2008-01,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,3089,3089,30.48300421,1.484057766,2473,1
5.1,1/4/2008,2608,20592,7,2106,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3092,3092,6.659767141,0.823459044,2470,0
6.4,1/8/2008,5481,79441,19,3465,2008,2008-01,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,3088,3088,25.72571244,1.410367411,2474,1
8.1,1/8/2008,153326,4719390,20,4410,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,3088,3088,1528.29987,3.184208576,2474,1
7,1/9/2008,5448,95092,8,2990,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3087,3087,30.80401684,1.488607352,2475,0
8.2,1/9/2008,88619,1358139,11,3399,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3087,3087,439.9543246,2.643407591,2475,0
6,1/8/2008,7260,84917,10,2284,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3088,3088,27.4990285,1.439317351,2474,0
8.4,1/10/2008,32000,296768,10,1973,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3086,3086,96.16591056,1.983021148,2476,0
6.4,1/9/2008,21625,97251,6,1498,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,3087,3087,31.50340136,1.498357446,2475,1
5.5,1/11/2008,69778,558246,12,2862,2008,2008-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,3085,3085,180.9549433,2.257570452,2477,1
7.8,1/14/2008,18534,477631,13,2581,2008,2008-01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,3082,3082,154.9743673,2.190259872,2480,1
8,1/14/2008,108142,1943143,13,2629,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,3082,3082,630.4811811,2.799672128,2480,1
7.2,1/15/2008,11943,159632,10,2198,2008,2008-01,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,3081,3081,51.81174943,1.714428257,2481,1
7,1/16/2008,5025,30671,10,2490,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3080,3080,9.958116883,0.998177219,2482,0
5.1,1/16/2008,53016,180259,13,2834,2008,2008-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3080,3080,58.52564935,1.767346241,2482,0
7.7,1/18/2008,38084,621496,8,2542,2008,2008-01,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82,3078,3078,201.9155296,2.305169722,2484,2
7,1/21/2008,12472,162774,15,1611,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3075,3075,52.93463415,1.723739916,2487,1
7.3,1/21/2008,6284,67759,12,1852,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3075,3075,22.03544715,1.343121868,2487,1
7.8,1/21/2008,14678,155393,11,1728,2008,2008-01,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,3075,3075,50.53430894,1.703586331,2487,1
5.7,1/21/2008,206887,6022551,12,2644,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3075,3075,1958.553171,3.291935366,2487,0
7,1/18/2008,36557,315437,11,2387,2008,2008-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3078,3078,102.4811566,2.010644018,2484,1
8.4,1/22/2008,36968,862963,16,1892,2008,2008-01,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82,3074,3074,280.7296682,2.448288312,2488,2
7.8,1/22/2008,18335,225768,12,2168,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,82,3074,3074,73.44437215,1.865958523,2488,2
4.8,1/21/2008,27247,268372,0,0,2008,2008-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3075,3075,87.27544715,1.940892083,2487,1
7.4,1/23/2008,104662,1871418,10,3417,2008,2008-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82,3073,3073,608.9873088,2.784608242,2489,1
5.1,1/22/2008,299759,5480557,11,2573,2008,2008-01,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,82,3074,3074,1782.874756,3.251120836,2488,2
6.9,1/24/2008,21479,111042,11,2513,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,3072,3072,36.14648438,1.558066064,2490,1
7.5,1/24/2008,5378,34331,9,1838,2008,2008-01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,3072,3072,11.17545573,1.048265242,2490,1
5.8,1/23/2008,18220,379604,7,2593,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3073,3073,123.5287992,2.09176822,2489,0
7.8,1/25/2008,4662,40966,7,2943,2008,2008-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,82,3071,3071,13.33962879,1.125143744,2491,2
6.4,1/25/2008,5963,78648,7,1708,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3071,3071,25.60989906,1.408407867,2491,0
8.2,1/25/2008,74838,928783,19,4511,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3071,3071,302.4366656,2.480634441,2491,0
6.5,1/28/2008,2586,22218,16,3879,2008,2008-01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,3068,3068,7.241851369,0.859849607,2494,1
5,1/28/2008,2066,17744,13,1810,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3068,3068,5.78357236,0.762196174,2494,0
8.8,1/28/2008,1294634,36382962,11,2097,2008,2008-01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,3068,3068,11858.85332,4.074042698,2494,1
6.7,1/29/2008,296900,14801504,13,3264,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,82,3067,3067,4826.05282,3.683592071,2495,1
8.3,1/29/2008,26073,379815,11,2700,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3067,3067,123.8392566,2.092858336,2495,0
8,1/30/2008,82,560,20,3375,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3066,3066,0.182648402,-0.738384124,2496,0
6.9,1/30/2008,2221,44397,20,4354,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3066,3066,14.48043053,1.160781474,2496,0
7.9,1/30/2008,39444,1068099,14,2621,2008,2008-01,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82,3066,3066,348.3688845,2.542039358,2496,2
7.2,1/31/2008,3615,24538,8,2598,2008,2008-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3065,3065,8.005872757,0.903408683,2497,0
